0,1,2,3,4,5,6,7,8,9,10
CTG,2023-03-31,1785471.0,-1385706126167.0,1640849.0,881164260.0,23863822414610.0,879378789.0,25249528540777.0,91.301.973,28.10
CTG,2023-03-30,996771.0,-1408736166167.0,1640557.0,880227260.0,23836462014610.0,879230489.0,25245198180777.0,91.920.473,28.09
CTG,2023-03-29,1171371.0,-1403672766167.0,1640528.0,880080560.0,23832207714610.0,878909189.0,25235880480777.0,91.976.198,28.09
CTG,2023-03-28,856071.0,-1412816466167.0,1640499.0,879446760.0,23813827514610.0,878590689.0,25226643980777.0,90.635.054,28.11
CTG,2023-03-27,414946.0,-1425564978667.0,1640210.0,878914660.0,23798449824610.0,878499714.0,25224014803277.0,91.076.179,28.11
CTG,2023-03-24,62546.0,-1435696478667.0,1637335.0,878401660.0,23783701074610.0,878339114.0,25219397553277.0,91.428.579,28.11
CTG,2023-03-23,893046.0,-1412079938667.0,1637050.0,877966560.0,23771235344610.0,877073514.0,25183315283277.0,90.598.079,28.11
CTG,2023-03-22,733146.0,-1416651353667.0,1636763.0,877060560.0,23745418889610.0,876327414.0,25162070243277.0,90.757.979,28.11
CTG,2023-03-21,695346.0,-1417731668667.0,1636478.0,876897760.0,23740779724610.0,876202414.0,25158511393277.0,90.795.779,28.11
CTG,2023-03-20,836246.0,-1400832518667.0,1636195.0,876731960.0,23728988174610.0,875895714.0,25129820693277.0,90.840.279,28.11
CTG,2023-03-17,1172746.0,-1391410518667.0,1636167.0,876672260.0,23727316574610.0,875499514.0,25118727093277.0,90.423.479,28.12
CTG,2023-03-16,657046.0,-1406365818667.0,1636138.0,876035260.0,23708843574610.0,875378214.0,25115209393277.0,90.713.029,28.11
CTG,2023-03-15,942646.0,-1398097698667.0,1633243.0,875820360.0,23702622219610.0,874877714.0,25100719918277.0,90.134.047,28.12
CTG,2023-03-14,749096.0,-1403807423667.0,1632948.0,875279360.0,23686662719610.0,874530264.0,25090470143277.0,90.674.747,28.11
CTG,2023-03-13,992778.0,-1396740645667.0,1632919.0,874729160.0,23670706919610.0,873736382.0,25067447565277.0,90.608.847,28.09
CTG,2023-03-10,38378.0,-1424704565667.0,1632626.0,873685460.0,23640126509610.0,873647082.0,25064831075277.0,91.563.247,28.09
CTG,2023-03-09,-420322.0,-1438098605667.0,1632334.0,873113460.0,23623424109610.0,873533782.0,25061522715277.0,91.746.947,28.09
CTG,2023-03-08,-135122.0,-1429713725667.0,1632040.0,872457760.0,23604146529610.0,872592882.0,25033860255277.0,91.953.647,28.09
CTG,2023-03-07,-864622.0,-1451161025667.0,1631746.0,870335460.0,23541750909610.0,871200082.0,24992911935277.0,92.603.847,28.07
CTG,2023-03-06,-2251722.0,-1491386925667.0,1631717.0,868869360.0,23499234009610.0,871121082.0,24990620935277.0,93.266.747,28.06
CTG,2023-03-03,-3257522.0,-1519901355667.0,1628882.0,867391460.0,23457335544610.0,870648982.0,24977236900277.0,94.115.247,28.04
CTG,2023-03-02,-2595122.0,-1501486635667.0,1628604.0,867250660.0,23453421304610.0,869845782.0,24954907940277.0,93.365.947,28.06
CTG,2023-03-01,-2515232.0,-1499265693667.0,1628326.0,866690150.0,23437839126610.0,869205382.0,24937104820277.0,93.500.457,28.05
CTG,2023-02-28,-1924832.0,-1482586893667.0,1625501.0,866365450.0,23428666351610.0,868290282.0,24911253245277.0,93.666.857,28.05
CTG,2023-02-27,-1941072.0,-1483031869667.0,1625227.0,865897210.0,23415836575610.0,867838282.0,24898868445277.0,93.192.497,28.06
CTG,2023-02-24,-1829672.0,-1479962799667.0,1622472.0,865850310.0,23414544480610.0,867679982.0,24894507280277.0,91.938.997,28.09
CTG,2023-02-23,-1231472.0,-1463063649667.0,1619647.0,865432910.0,23402752930610.0,866664382.0,24865816580277.0,91.340.797,28.10
CTG,2023-02-22,-362084.0,-1437851397667.0,1619618.0,865360498.0,23400652982610.0,865722582.0,24838504380277.0,90.622.509,28.11
CTG,2023-02-21,942216.0,-1400157127667.0,1619329.0,865196598.0,23395916272610.0,864254382.0,24796073400277.0,90.564.909,28.12
CTG,2023-02-20,940916.0,-1400195932667.0,1616344.0,864404598.0,23372275072610.0,863463682.0,24772471005277.0,90.486.809,28.12
CTG,2023-02-17,481016.0,-1414199887667.0,1613299.0,863690698.0,23350536817610.0,863209682.0,24764736705277.0,91.031.199,28.11
CTG,2023-02-16,1054016.0,-1397210437667.0,1610334.0,863093598.0,23332832802610.0,862039582.0,24730043240277.0,91.060.469,28.11
CTG,2023-02-15,440966.0,-1415418022667.0,1610037.0,862311038.0,23309590770610.0,861870072.0,24725008793277.0,91.239.229,28.10
CTG,2023-02-14,520196.0,-1413128275667.0,1609748.0,862122438.0,23304140230610.0,861602242.0,24717268506277.0,90.964.729,28.11
CTG,2023-02-13,712586.0,-1407606682667.0,1609461.0,861711028.0,23292332763610.0,860998442.0,24699939446277.0,91.172.623,28.10
CTG,2023-02-10,897786.0,-1402208102667.0,1606546.0,861504128.0,23286301628610.0,860606342.0,24688509731277.0,90.296.623,28.12
CTG,2023-02-09,464474.0,-1414817481867.0,1606255.0,860867300.0,23267769933810.0,860402826.0,24682587415677.0,90.674.351,28.11
CTG,2023-02-08,793174.0,-1405153701867.0,1605961.0,860113100.0,23245596453810.0,859319926.0,24650750155677.0,91.163.051,28.10
CTG,2023-02-07,247862.0,-1421458530667.0,1605662.0,859308688.0,23221544535010.0,859060826.0,24643003065677.0,91.860.363,28.09
CTG,2023-02-06,-922238.0,-1455625450667.0,1605370.0,857873088.0,23179625015010.0,858795326.0,24635250465677.0,93.196.563,28.06
CTG,2023-02-03,-1673638.0,-1478092310667.0,1605071.0,857014588.0,23153955865010.0,858688226.0,24632048175677.0,93.950.163,28.05
CTG,2023-02-02,-2570848.0,-1504156261167.0,1602166.0,856017978.0,23125004344510.0,858588826.0,24629160605677.0,93.626.273,28.05
CTG,2023-02-01,-2910073.0,-1514061631167.0,1601874.0,855373853.0,23106195894510.0,858283926.0,24620257525677.0,93.321.202,28.06
CTG,2023-01-31,-1849773.0,-1483312931167.0,1601845.0,855113653.0,23098650094510.0,856963426.0,24581963025677.0,93.305.502,28.06
CTG,2023-01-30,-1592277.0,-1475459303167.0,1601540.0,854621953.0,23083653244510.0,856214230.0,24559112547677.0,92.120.702,28.08
CTG,2023-01-27,-1564477.0,-1474632253167.0,1598565.0,854373853.0,23076272269510.0,855938330.0,24550904522677.0,92.006.602,28.09
CTG,2023-01-19,-365477.0,-1438242603167.0,1595530.0,853925853.0,23062675469510.0,854291330.0,24500918072677.0,92.304.102,28.08
CTG,2023-01-18,-2675777.0,-1510092933167.0,1595219.0,851253353.0,22979560719510.0,853929130.0,24489653652677.0,94.693.102,28.03
CTG,2023-01-17,-4099877.0,-1553884008167.0,1592144.0,849678753.0,22931141769510.0,853778630.0,24485025777677.0,96.061.602,28.00
CTG,2023-01-16,-4977077.0,-1580726328167.0,1591838.0,848544053.0,22896419949510.0,853521130.0,24477146277677.0,97.080.502,27.98
CTG,2023-01-13,-5565877.0,-1598390328167.0,1591808.0,847827153.0,22874912949510.0,853393030.0,24473303277677.0,97.642.782,27.97
CTG,2023-01-12,-6398577.0,-1622621898167.0,1591517.0,846917653.0,22848446499510.0,853316230.0,24471068397677.0,98.501.003,27.95
CTG,2023-01-11,-6903657.0,-1637218710167.0,1591228.0,846309953.0,22830883969510.0,853213610.0,24468102679677.0,98.441.794,27.95
CTG,2023-01-10,-8541978.0,-1684893851267.0,1590937.0,844646353.0,22782473209510.0,853188331.0,24467367060777.0,99.729.794,27.92
CTG,2023-01-09,-8659569.0,-1688251074317.0,1588082.0,843861853.0,22760075734510.0,852521422.0,24448326808827.0,99.800.094,27.92
CTG,2023-01-06,-10284669.0,-1735541484317.0,1587791.0,841887153.0,22702611964510.0,852171822.0,24438153448827.0,101.721.094,27.88
CTG,2023-01-05,-11092269.0,-1758638844317.0,1587505.0,840391353.0,22659832084510.0,851483622.0,24418470928827.0,103.082.694,27.86
CTG,2023-01-04,-11425869.0,-1768146444317.0,1587220.0,840020053.0,22649250034510.0,851445922.0,24417396478827.0,102.102.094,27.88
CTG,2023-01-03,-12006269.0,-1784687844317.0,1586935.0,839305453.0,22628883934510.0,851311722.0,24413571778827.0,102.587.594,27.85
CTG,2022-12-30,-11619769.0,-1773865844317.0,1586907.0,838356053.0,22602300734510.0,849975822.0,24376166578827.0,103.536.994,27.85
CTG,2022-12-29,-12406669.0,-1795308869317.0,1584182.0,837487153.0,22578623209510.0,849893822.0,24373932078827.0,104.319.290,27.83
CTG,2022-12-28,-13216169.0,-1817165369317.0,1584155.0,836556553.0,22553497009510.0,849772722.0,24370662378827.0,101.597.394,27.89
CTG,2022-12-27,-13669065.0,-1829461495717.0,1581440.0,836033553.0,22539297559510.0,849702618.0,24368759055227.0,102.050.290,27.86
CTG,2022-12-26,-14279400.0,-1845696406717.0,1581174.0,834596553.0,22501073359510.0,848875953.0,24346769766227.0,102.660.625,27.86
CTG,2022-12-23,-14445289.0,-1850017815167.0,1578569.0,833584753.0,22474715969510.0,848030042.0,24324733784677.0,102.826.514,27.86
CTG,2022-12-22,-15317389.0,-1874131380167.0,1575804.0,831983453.0,22430440024510.0,847300842.0,24304571404677.0,103.698.614,27.84
CTG,2022-12-21,-16191889.0,-1898267580167.0,1575528.0,830918553.0,22401048784510.0,847110442.0,24299316364677.0,104.573.114,27.82
CTG,2022-12-20,-16129289.0,-1896546080167.0,1575253.0,830012353.0,22376128284510.0,846141642.0,24272674364677.0,104.510.514,27.83
CTG,2022-12-19,-18709808.0,-1968800612167.0,1575225.0,826916753.0,22289451484510.0,845626561.0,24258252096677.0,107.091.033,27.77
CTG,2022-12-16,-18595918.0,-1965662942667.0,1572470.0,826082143.0,22266457979010.0,844678061.0,24232120921677.0,106.977.143,27.72
CTG,2022-12-15,-19865318.0,-2001269612667.0,1569665.0,824718643.0,22228211804010.0,844583961.0,24229481416677.0,108.246.543,27.72
CTG,2022-12-14,-21267283.0,-2040875123917.0,1566840.0,823173478.0,22184560892760.0,844440761.0,24225436016677.0,109.648.508,27.72
CTG,2022-12-13,-21568783.0,-2049286973917.0,1566561.0,822706778.0,22171539962760.0,844275561.0,24220826936677.0,109.950.008,27.71
CTG,2022-12-12,-22692983.0,-2080933203917.0,1563746.0,821135078.0,22127296607760.0,843828061.0,24208229811677.0,111.074.208,27.69
CTG,2022-12-09,-23607597.0,-2106039358217.0,1561001.0,819737378.0,22088929742760.0,843344975.0,24194969100977.0,115.086.240,27.61
CTG,2022-12-08,-25419815.0,-2156872073117.0,1558196.0,817615278.0,22029404837760.0,843035093.0,24186276910877.0,117.070.040,27.56
CTG,2022-12-07,-25725015.0,-2165356633117.0,1557918.0,817085678.0,22014681957760.0,842810693.0,24180038590877.0,114.106.240,27.60
CTG,2022-12-06,-26977915.0,-2199623448117.0,1555183.0,815742978.0,21977959112760.0,842720893.0,24177582560877.0,115.359.140,27.60
CTG,2022-12-05,-28433115.0,-2238913848117.0,1555156.0,813439378.0,21915761912760.0,841872493.0,24154675760877.0,116.814.340,27.57
CTG,2022-12-02,-29945608.0,-2282171147917.0,1554870.0,811134348.0,21849838054760.0,841079956.0,24132009202677.0,118.326.833,27.54
CTG,2022-12-01,-34394677.0,-2406522626467.0,1552075.0,806626848.0,21723853429760.0,841021525.0,24130376056227.0,122.775.902,27.42
CTG,2022-11-30,-32972877.0,-2369342556467.0,1549460.0,805856248.0,21703702239760.0,838829125.0,24073044796227.0,123.823.007,27.42
CTG,2022-11-29,-34298377.0,-2405462431467.0,1546735.0,804047448.0,21654412439760.0,838345825.0,24059874871227.0,125.148.507,27.40
CTG,2022-11-28,-37499577.0,-2493175311467.0,1546461.0,800140948.0,21547374339760.0,837640525.0,24040549651227.0,128.349.707,27.33
CTG,2022-11-25,-43047381.0,-2644630360667.0,1546188.0,794128048.0,21383222169760.0,837175429.0,24027852530427.0,133.897.511,27.21
CTG,2022-11-24,-48136576.0,-2775931591667.0,1545930.0,788766148.0,21244885149760.0,836902724.0,24020816741427.0,138.334.911,27.12
CTG,2022-11-23,-48264338.0,-2779074536867.0,1545684.0,788048896.0,21227240750560.0,836313234.0,24006315287427.0,137.173.251,27.15
CTG,2022-11-22,-48517488.0,-2785251396867.0,1545440.0,786969746.0,21200909490560.0,835487234.0,23986160887427.0,137.039.151,27.15
CTG,2022-11-21,-47919279.0,-2770954201767.0,1545201.0,785765543.0,21172129038860.0,833684822.0,23943083240627.0,132.726.906,27.24
CTG,2022-11-18,-47789929.0,-2767836866767.0,1544960.0,784725143.0,21147055398860.0,832515072.0,23914892265627.0,132.956.801,27.23
CTG,2022-11-17,-44690581.0,-2691282971167.0,1544713.0,782330043.0,21087896428860.0,827020624.0,23779179400027.0,135.075.565,27.19
CTG,2022-11-16,-49760776.0,-2818037846167.0,1544688.0,776489643.0,20941886428860.0,826250419.0,23759924275027.0,140.024.765,27.09
CTG,2022-11-15,-53626788.0,-2913914943767.0,1544440.0,772407295.0,20840644198460.0,826034083.0,23754559142227.0,143.942.231,27.00
CTG,2022-11-14,-55980688.0,-2968996203767.0,1544206.0,767782195.0,20732416858460.0,823762883.0,23701413062227.0,146.691.231,26.95
CTG,2022-11-11,-59295106.0,-3048210793967.0,1543967.0,764360095.0,20650628668460.0,823655201.0,23698839462427.0,147.842.731,26.92
CTG,2022-11-10,-64013706.0,-3159569753967.0,1543731.0,759318195.0,20531639828460.0,823331901.0,23691209582427.0,151.393.621,26.85
CTG,2022-11-09,-62775806.0,-3131407528967.0,1541456.0,758411995.0,20511023778460.0,821187801.0,23642431307427.0,149.351.821,26.89
CTG,2022-11-08,-63689396.0,-3153744804467.0,1539011.0,756109695.0,20454732543460.0,819799091.0,23608477347927.0,150.975.692,26.86
CTG,2022-11-07,-61371096.0,-3098453349467.0,1536626.0,755512495.0,20440489323460.0,816883591.0,23538942672927.0,149.390.092,26.89
CTG,2022-11-04,-62416467.0,-3122862762317.0,1534291.0,753814695.0,20400845693460.0,816231162.0,23523708455777.0,149.094.392,26.90
CTG,2022-11-03,-63429167.0,-3147673912317.0,1534046.0,750684195.0,20324148443460.0,814113362.0,23471822355777.0,152.038.392,26.84
CTG,2022-11-02,-62681867.0,-3130037632317.0,1533810.0,749473995.0,20295587723460.0,812155862.0,23425625355777.0,152.341.782,26.83
CTG,2022-11-01,-62632267.0,-3128847232317.0,1533786.0,749349095.0,20292590123460.0,811981362.0,23421437355777.0,151.361.642,26.85
CTG,2022-10-31,-62073957.0,-3115196552817.0,1531341.0,749012595.0,20284362698460.0,811086552.0,23399559251277.0,150.827.794,26.86
CTG,2022-10-28,-61881217.0,-3110455148817.0,1531095.0,748125295.0,20262535118460.0,810006512.0,23372990267277.0,151.636.194,26.84
CTG,2022-10-27,-61095169.0,-3091550694417.0,1528690.0,747997995.0,20259473553460.0,809093164.0,23351024247877.0,150.127.994,26.88
CTG,2022-10-26,-61196369.0,-3093903244417.0,1526295.0,747817895.0,20255300523460.0,809014264.0,23349203767877.0,148.924.403,26.90
CTG,2022-10-25,-59619269.0,-3058339374417.0,1526071.0,747771495.0,20254252063460.0,807390764.0,23312591437877.0,147.640.813,26.93
CTG,2022-10-24,-59302969.0,-3051001884417.0,1523826.0,746794395.0,20232867093460.0,806097364.0,23283868977877.0,147.324.513,26.93
CTG,2022-10-21,-59145669.0,-3047576489417.0,1523805.0,746429995.0,20225078573460.0,805575664.0,23272655062877.0,149.524.009,26.89
CTG,2022-10-20,-57733369.0,-3016350004417.0,1521640.0,745370995.0,20201902898460.0,803104364.0,23218252902877.0,148.058.083,26.92
CTG,2022-10-19,-58906569.0,-3043728344417.0,1519315.0,743993595.0,20169831733460.0,802900164.0,23213560077877.0,149.186.413,26.90
CTG,2022-10-18,-59369369.0,-3054380504417.0,1519083.0,743438295.0,20157066458460.0,802807664.0,23211446962877.0,149.649.213,26.89
CTG,2022-10-17,-60785943.0,-3086961706417.0,1519060.0,741800395.0,20119394758460.0,802586338.0,23206356464877.0,150.830.613,26.86
CTG,2022-10-14,-61547183.0,-3104127668417.0,1516805.0,740911785.0,20099356602960.0,802458968.0,23203484271377.0,151.340.147,26.85
CTG,2022-10-13,-62713883.0,-3130611758417.0,1516578.0,739288585.0,20062509962960.0,802002468.0,23193121721377.0,152.526.547,26.83
CTG,2022-10-12,-64786107.0,-3177029576017.0,1516354.0,736847285.0,20007824842960.0,801633392.0,23184854418977.0,154.445.455,26.79
CTG,2022-10-11,-66098507.0,-3204786836017.0,1514239.0,735098085.0,19970829262960.0,801196592.0,23175616098977.0,156.063.110,26.75
CTG,2022-10-10,-66922415.0,-3221100214417.0,1514041.0,733761785.0,19944370522960.0,800684200.0,23165470737377.0,155.236.810,26.77
CTG,2022-10-07,-68295270.0,-3249518312917.0,1513834.0,732257385.0,19913229442960.0,800552655.0,23162747755877.0,156.195.410,26.75
CTG,2022-10-06,-67469570.0,-3233045597917.0,1511839.0,730930485.0,19886757787960.0,798400055.0,23119803385877.0,157.406.310,26.72
CTG,2022-10-05,-69100870.0,-3267955417917.0,1511625.0,728802885.0,19841227147960.0,797903755.0,23109182565877.0,157.282.770,26.73
CTG,2022-10-04,-71526170.0,-3321312017917.0,1511603.0,726295585.0,19786066547960.0,797821755.0,23107378565877.0,157.548.981,26.72
CTG,2022-10-03,-69877030.0,-3287092362917.0,1509528.0,725725585.0,19774239047960.0,795602615.0,23061331410877.0,156.598.981,26.74
CTG,2022-09-30,-67938241.0,-3245214520517.0,1509312.0,725499285.0,19769350967960.0,793437526.0,23014565488477.0,155.749.521,26.76
CTG,2022-09-29,-67055341.0,-3224731240517.0,1509080.0,724890185.0,19755219847960.0,791945526.0,22979951088477.0,156.178.821,26.75
CTG,2022-09-28,-66382581.0,-3209526864517.0,1508854.0,724664585.0,19750121287960.0,791047166.0,22959648152477.0,155.421.215,26.77
CTG,2022-09-27,-66388281.0,-3209659674517.0,1508621.0,724522285.0,19746805697960.0,790910566.0,22956465372477.0,152.566.015,26.83
CTG,2022-09-26,-65665675.0,-3192714563817.0,1506276.0,724261685.0,19740694627960.0,789927360.0,22933409191777.0,152.149.715,26.83
CTG,2022-09-23,-63025385.0,-3130667748817.0,1506041.0,723909475.0,19732417692960.0,786934860.0,22863085441777.0,151.294.725,26.85
CTG,2022-09-22,-62365515.0,-3114170998817.0,1506016.0,723895945.0,19732079442960.0,786261460.0,22846250441777.0,151.105.647,26.86
CTG,2022-09-21,-61295625.0,-3086995792817.0,1505762.0,723758635.0,19728591768960.0,785054260.0,22815587561777.0,151.211.125,26.85
CTG,2022-09-20,-61109817.0,-3082248398417.0,1503207.0,723741835.0,19728162528960.0,784851652.0,22810410927377.0,151.156.925,26.85
CTG,2022-09-19,-62140585.0,-3109048366417.0,1503181.0,722679235.0,19700534928960.0,784819820.0,22809583295377.0,151.977.094,26.84
CTG,2022-09-16,-62162927.0,-3109618087417.0,1502926.0,722585893.0,19698154707960.0,784748820.0,22807772795377.0,151.999.436,26.84
CTG,2022-09-15,-61991601.0,-3105129346217.0,1502664.0,722577493.0,19697934627960.0,784569094.0,22803063974177.0,152.096.517,26.84
CTG,2022-09-14,-62057117.0,-3103490446217.0,1502395.0,722388272.0,19697405427960.0,784445389.0,22800895874177.0,152.096.517,26.84
CTG,2022-09-13,-61996417.0,-3110843356967.0,1502368.0,722368672.0,19689776829210.0,784365089.0,22800620186177.0,152.068.567,26.84
CTG,2022-09-12,-63124302.0,-3118196267717.0,1502093.0,721220547.0,19682148230460.0,784344849.0,22800344498177.0,152.926.292,26.82
CTG,2022-09-09,-63403424.0,-3111929477717.0,1499388.0,720903875.0,19680617780460.0,784307299.0,22792547258177.0,152.492.764,26.83
CTG,2022-09-08,-63170024.0,-3105662687717.0,1496703.0,720846875.0,19679087330460.0,784016899.0,22784750018177.0,151.993.464,26.84
CTG,2022-09-07,-62482224.0,-3087195257717.0,1494018.0,720784475.0,19677411890460.0,783266699.0,22764607148177.0,151.513.164,26.85
CTG,2022-09-06,-62107824.0,-3076955417717.0,1491283.0,720616075.0,19672806150460.0,782723899.0,22749761568177.0,151.610.364,26.85
CTG,2022-09-05,-62038724.0,-3075003342717.0,1488458.0,720142475.0,19659426950460.0,782181199.0,22734430293177.0,152.012.464,26.84
CTG,2022-08-31,-61990024.0,-3073642177717.0,1485663.0,720119975.0,19658798075460.0,782109999.0,22732440253177.0,151.972.964,26.84
CTG,2022-08-30,-62139624.0,-3077868377717.0,1482838.0,719886875.0,19652213000460.0,782026499.0,22730081378177.0,151.991.264,26.84
CTG,2022-08-29,-63369424.0,-3112794697717.0,1482554.0,718595075.0,19615525880460.0,781964499.0,22728320578177.0,153.230.364,26.81
CTG,2022-08-26,-63297224.0,-3110780317717.0,1482275.0,718452475.0,19611547340460.0,781749699.0,22722327658177.0,153.145.564,26.81
CTG,2022-08-25,-63801024.0,-3125113427717.0,1479430.0,717905975.0,19595999415460.0,781706999.0,22721112843177.0,152.567.164,26.83
CTG,2022-08-24,-64926924.0,-3157426757717.0,1479143.0,716552675.0,19557159705460.0,781479599.0,22714586463177.0,152.289.064,26.83
CTG,2022-08-23,-63849124.0,-3127032797717.0,1478861.0,716513575.0,19556057085460.0,780362699.0,22683089883177.0,151.368.864,26.85
CTG,2022-08-22,-62305424.0,-3083809197717.0,1478833.0,716425875.0,19553601485460.0,778731299.0,22637410683177.0,149.920.464,26.88
CTG,2022-08-19,-61468324.0,-3060370397717.0,1478805.0,716303675.0,19550179885460.0,777771999.0,22610550283177.0,149.744.664,26.88
CTG,2022-08-18,-60584324.0,-3035397397717.0,1475980.0,715613575.0,19530684560460.0,776197899.0,22566081958177.0,150.294.064,26.87
CTG,2022-08-17,-60561424.0,-3034739022717.0,1473105.0,715338475.0,19522775435460.0,775899899.0,22557514458177.0,150.378.964,26.87
CTG,2022-08-16,-61393224.0,-3058944402717.0,1472814.0,714365975.0,19494475685460.0,775759199.0,22553420088177.0,151.362.208,26.85
CTG,2022-08-15,-61712324.0,-3068262122717.0,1472522.0,713890175.0,19480582325460.0,775602499.0,22548844448177.0,151.823.708,26.84
CTG,2022-08-12,-63446724.0,-3119340202717.0,1469577.0,712148175.0,19429280425460.0,775594899.0,22548620628177.0,153.241.708,26.81
CTG,2022-08-11,-63554624.0,-3122431537717.0,1466712.0,712025975.0,19425779395460.0,775580599.0,22548210933177.0,153.298.408,26.81
CTG,2022-08-10,-64770724.0,-3157090387717.0,1466427.0,710485875.0,19381886545460.0,775256599.0,22538976933177.0,154.797.208,26.78
CTG,2022-08-09,-65014624.0,-3164029342717.0,1463582.0,710176475.0,19373084115460.0,775191099.0,22537113458177.0,155.091.108,26.77
CTG,2022-08-08,-65378224.0,-3174501022717.0,1463294.0,709771575.0,19361422995460.0,775149799.0,22535924018177.0,155.446.508,26.77
CTG,2022-08-05,-65773524.0,-3185964722717.0,1463265.0,709363175.0,19349579395460.0,775136699.0,22535544118177.0,155.824.308,26.76
CTG,2022-08-04,-65880824.0,-3189076422717.0,1463236.0,709212375.0,19345206195460.0,775093199.0,22534282618177.0,155.963.608,26.75
CTG,2022-08-03,-67475724.0,-3235089287717.0,1460351.0,707556875.0,19297445020460.0,775032599.0,22532534308177.0,157.550.908,26.72
CTG,2022-08-02,-69422824.0,-3291749897717.0,1460060.0,705598275.0,19240449760460.0,775021099.0,22532199658177.0,159.440.508,26.68
CTG,2022-08-01,-70971324.0,-3336036997717.0,1459774.0,703981575.0,19194212140460.0,774952899.0,22530249138177.0,160.842.708,26.65
CTG,2022-07-29,-73282824.0,-3402377047717.0,1459487.0,701601075.0,19125891790460.0,774883899.0,22528268838177.0,162.673.895,26.62
CTG,2022-07-28,-73975124.0,-3421207607717.0,1459215.0,700694275.0,19101226830460.0,774669399.0,22522434438177.0,163.548.595,26.60
CTG,2022-07-27,-74857824.0,-3445570127717.0,1458939.0,699262175.0,19061700870460.0,774119999.0,22507270998177.0,164.940.395,26.57
CTG,2022-07-26,-74867624.0,-3445834727717.0,1458912.0,699220275.0,19060569570460.0,774087899.0,22506404298177.0,164.888.095,26.57
CTG,2022-07-25,-75212224.0,-3454983857717.0,1456257.0,698835375.0,19050350475460.0,774047599.0,22505334333177.0,165.212.595,26.56
CTG,2022-07-22,-75185024.0,-3454260337717.0,1455991.0,698783875.0,19048980575460.0,773968899.0,22503240913177.0,165.200.695,26.56
CTG,2022-07-21,-77963224.0,-3464576487717.0,1455722.0,695909475.0,19037254865460.0,773872699.0,22501831353177.0,165.430.195,26.56
CTG,2022-07-20,-79028524.0,-3493872237717.0,1455447.0,694784275.0,19006311865460.0,773812799.0,22500184103177.0,166.442.895,26.54
CTG,2022-07-19,-79785624.0,-3514351792717.0,1452742.0,693820775.0,18980249190460.0,773606399.0,22494600983177.0,167.391.495,26.52
CTG,2022-07-18,-79718224.0,-3512562322717.0,1450087.0,693779175.0,18979144710460.0,773497399.0,22491707033177.0,166.896.095,26.53
CTG,2022-07-15,-79813324.0,-3515120512717.0,1449818.0,693669175.0,18976185710460.0,773482499.0,22491306223177.0,166.817.653,26.53
CTG,2022-07-14,-81014124.0,-3547542112717.0,1449791.0,691931375.0,18929265110460.0,772945499.0,22476807223177.0,168.396.553,26.50
CTG,2022-07-13,-81966524.0,-3573256912717.0,1449764.0,690790475.0,18898460810460.0,772756999.0,22471717723177.0,167.825.453,26.51
CTG,2022-07-12,-82630924.0,-3590896732717.0,1447109.0,689995175.0,18877345595460.0,772626099.0,22468242328177.0,168.506.453,26.49
CTG,2022-07-11,-81055024.0,-3550396102717.0,1446852.0,689560075.0,18866163525460.0,770615099.0,22416559628177.0,167.997.553,26.50
CTG,2022-07-08,-81008124.0,-3549200152717.0,1446597.0,689492475.0,18864439725460.0,770500599.0,22413639878177.0,164.712.353,26.53
CTG,2022-07-07,-82912324.0,-3548004202717.0,1446338.0,686637075.0,18862715925460.0,769549399.0,22410720128177.0,166.616.553,26.53
CTG,2022-07-06,-84209424.0,-3582117932717.0,1446075.0,685209175.0,18825162155460.0,769418599.0,22407280088177.0,167.571.453,26.51
CTG,2022-07-05,-82763524.0,-3544741417717.0,1443490.0,684682575.0,18811549545460.0,767446099.0,22356290963177.0,166.859.153,26.53
CTG,2022-07-04,-83453024.0,-3563357917717.0,1443463.0,683520075.0,18780162045460.0,766973099.0,22343519963177.0,167.712.753,26.51
CTG,2022-07-01,-82460524.0,-3536621672717.0,1443197.0,683273675.0,18773522130460.0,765734199.0,22310143803177.0,167.720.153,26.51
CTG,2022-06-30,-82858024.0,-3547334297717.0,1440502.0,682858275.0,18762327100460.0,765716299.0,22309661398177.0,167.897.753,26.51
CTG,2022-06-29,-83772524.0,-3571248472717.0,1437887.0,681483275.0,18726370850460.0,765255799.0,22297619323177.0,168.624.553,26.49
CTG,2022-06-28,-85344724.0,-3613495357717.0,1435202.0,679673275.0,18677742675460.0,765017999.0,22291238033177.0,169.913.153,26.46
CTG,2022-06-27,-89391924.0,-3721555597717.0,1434935.0,674977875.0,18552375495460.0,764369799.0,22273931093177.0,173.764.853,26.38
CTG,2022-06-24,-91405524.0,-3772751122717.0,1434679.0,672442875.0,18488018100460.0,763848399.0,22260769223177.0,176.199.144,26.33
CTG,2022-06-23,-91737624.0,-3780970597717.0,1432204.0,671271575.0,18459028425460.0,763009199.0,22239999023177.0,176.903.344,26.32
CTG,2022-06-22,-94515824.0,-3851120147717.0,1429679.0,668397175.0,18386449825460.0,762912999.0,22237569973177.0,179.323.644,26.27
CTG,2022-06-21,-94436724.0,-3849253387717.0,1429443.0,668034175.0,18377883025460.0,762470899.0,22227136413177.0,179.002.744,26.28
CTG,2022-06-20,-96516124.0,-3897183557717.0,1427138.0,665518675.0,18319900750460.0,762034799.0,22217084308177.0,181.372.144,26.23
