SSB,09/06/2021	0 	0 	40.2 (-6.51 %)    	0 	0 	0 	0 	 	30.00% 
SSB,08/06/2021	0 	0 	43 (-1.15 %)    	0 	0 	0 	0 	 	30.00% 
SSB,07/06/2021	0 	0 	43.5 (-4.40 %)    	0 	0 	0 	0 	 	30.00% 
SSB,04/06/2021	0 	0 	45.5 (5.81 %)    	0 	0 	0 	0 	 	30.00% 
SSB,03/06/2021	0 	0 	43 (3.61 %)    	0 	0 	0 	0 	 	30.00% 
SSB,02/06/2021	0 	0 	41.5 (1.47 %)    	0 	0 	0 	0 	 	30.00% 
SSB,01/06/2021	0 	0 	40.9 (0.25 %)    	0 	0 	0 	0 	 	30.00% 
SSB,31/05/2021	0 	0 	40.8 (4.62 %)    	0 	0 	0 	0 	 	30.00% 
SSB,28/05/2021	0 	0 	39 (5.26 %)    	0 	0 	0 	0 	 	30.00% 
SSB,27/05/2021	0 	0 	37.05 (-0.40 %)    	0 	0 	0 	0 	 	30.00% 
SSB,26/05/2021	0 	0 	37.2 (6.74 %)    	0 	0 	0 	0 	 	30.00% 
SSB,25/05/2021	0 	0 	34.85 (6.90 %)    	0 	0 	0 	0 	 	30.00% 
SSB,24/05/2021	0 	0 	32.6 (1.88 %)    	0 	0 	0 	0 	 	30.00% 
SSB,21/05/2021	0 	0 	32 (0.79 %)    	0 	0 	0 	0 	 	30.00% 
SSB,20/05/2021	0 	0 	31.75 (0.00 %)    	0 	0 	0 	0 	 	30.00% 
SSB,19/05/2021	0 	0 	31.75 (0.79 %)    	0 	0 	0 	0 	 	30.00% 
SSB,18/05/2021	0 	0 	31.5 (0.16 %)    	0 	0 	0 	0 	 	30.00% 
SSB,17/05/2021	0 	0 	31.45 (3.97 %)    	0 	0 	0 	0 	 	30.00% 
SSB,14/05/2021	0 	0 	30.25 (6.89 %)    	0 	0 	0 	0 	 	30.00% 
SSB,13/05/2021	0 	0 	28.3 (1.07 %)    	0 	0 	0 	0 	 	30.00% 
SSB,12/05/2021	0 	0 	28 (0.00 %)    	0 	0 	0 	0 	 	30.00% 
SSB,11/05/2021	0 	0 	28 (0.00 %)    	0 	0 	0 	0 	 	30.00% 
SSB,10/05/2021	0 	0 	28 (1.82 %)    	0 	0 	0 	0 	 	30.00% 
SSB,07/05/2021	0 	0 	27.5 (0.55 %)    	0 	0 	0 	0 	 	30.00% 
SSB,06/05/2021	0 	0 	27.35 (3.40 %)    	0 	0 	0 	0 	 	30.00% 
SSB,05/05/2021	0 	0 	26.45 (0.19 %)    	0 	0 	0 	0 	 	30.00% 
SSB,04/05/2021	0 	0 	26.4 (-1.68 %)    	0 	0 	0 	0 	 	30.00% 
SSB,29/04/2021	0 	0 	26.85 (0.19 %)    	0 	0 	0 	0 	 	30.00% 
SSB,28/04/2021	0 	0 	26.8 (-0.37 %)    	0 	0 	0 	0 	 	30.00% 
SSB,27/04/2021	0 	0 	26.9 (0.37 %)    	0 	0 	0 	0 	 	30.00% 
SSB,26/04/2021	0 	0 	26.8 (2.68 %)    	0 	0 	0 	0 	 	30.00% 
SSB,23/04/2021	0 	0 	26.1 (-5.09 %)    	0 	0 	0 	0 	 	30.00% 
SSB,22/04/2021	0 	0 	27.5 (0.00 %)    	0 	0 	0 	0 	 	30.00% 
SSB,20/04/2021	0 	0 	27.5 (0.00 %)    	0 	0 	0 	0 	 	30.00% 
SSB,19/04/2021	0 	0 	27.5 (0.73 %)    	0 	0 	0 	0 	 	30.00% 
SSB,16/04/2021	0 	0 	27.3 (1.11 %)    	0 	0 	0 	0 	 	30.00% 
SSB,15/04/2021	0 	0 	27 (0.75 %)    	0 	0 	0 	0 	 	26.72% 
SSB,14/04/2021	0 	0 	26.8 (-1.83 %)    	0 	0 	0 	0 	 	30.00% 
SSB,13/04/2021	0 	0 	27.3 (-1.44 %)    	0 	0 	0 	0 	 	30.00% 
SSB,12/04/2021	0 	0 	27.7 (0.00 %)    	0 	0 	0 	0 	 	30.00% 
SSB,09/04/2021	0 	0 	27.7 (0.36 %)    	0 	0 	0 	0 	 	30.00% 
SSB,08/04/2021	0 	0 	27.6 (-1.43 %)    	0 	0 	0 	0 	 	30.00% 
SSB,07/04/2021	0 	0 	28 (0.00 %)    	0 	0 	0 	0 	 	30.00% 
SSB,06/04/2021	0 	0 	28 (-0.36 %)    	0 	0 	0 	0 	 	30.00% 
SSB,05/04/2021	0 	0 	28.1 (-0.53 %)    	0 	0 	0 	0 	 	30.00% 
SSB,02/04/2021	0 	0 	28.25 (0.18 %)    	0 	0 	0 	0 	 	30.00% 
SSB,01/04/2021	0 	0 	28.2 (0.18 %)    	0 	0 	0 	0 	 	30.00% 
SSB,31/03/2021	0 	0 	28.15 (6.83 %)    	0 	0 	0 	0 	 	30.00% 
SSB,30/03/2021	0 	0 	26.35 (6.90 %)    	0 	0 	0 	0 	 	30.00% 
SSB,29/03/2021	0 	0 	24.65 (6.94 %)    	0 	0 	0 	0 	 	30.00% 
SSB,26/03/2021	0 	0 	23.05 (6.96 %)    	0 	0 	0 	0 	 	30.00% 
SSB,25/03/2021	0 	0 	21.55 (6.95 %)    	0 	0 	0 	0 	 	30.00% 
SSB,24/03/2021	0 	0 	20.15 (0.00 %)    	0 	0 	0 	0 	 	30.00% 
CTG,19/06/2023	95,100 	2,731,725,000 	28.6 (0.35 %)    	117,200 	3,365,410,000 	22,100 	633,685,000 	135,857,367 	27.17% 
CTG,16/06/2023	-2,119,200 	-61,380,455,000 	28.5 (-1.72 %)    	587,700 	17,025,695,000 	2,706,900 	78,406,150,000 	133,842,447 	27.21% 
CTG,15/06/2023	-1,897,100 	-55,121,475,000 	29 (1.05 %)    	217,000 	6,301,200,000 	2,114,100 	61,422,675,000 	136,150,040 	27.17% 
CTG,14/06/2023	-1,712,000 	-49,517,895,000 	28.7 (1.41 %)    	151,500 	4,354,215,000 	1,863,500 	53,872,110,000 	134,252,940 	27.21% 
CTG,13/06/2023	-859,300 	-24,347,985,000 	28.3 (-0.35 %)    	329,500 	9,341,810,000 	1,188,800 	33,689,795,000 	132,540,940 	27.24% 
CTG,12/06/2023	-1,075,600 	-30,195,180,000 	28.4 (0.00 %)    	629,800 	17,822,810,000 	1,705,400 	48,017,990,000 	127,428,719 	27.35% 
CTG,09/06/2023	-2,315,000 	-65,845,060,000 	28.35 (-0.87 %)    	438,900 	12,401,350,000 	2,753,900 	78,246,410,000 	130,265,002 	27.29% 
CTG,08/06/2023	-758,400 	-21,762,510,000 	28.55 (-1.21 %)    	527,800 	15,141,840,000 	1,286,200 	36,904,350,000 	127,950,002 	27.34% 
CTG,07/06/2023	-2,060,400 	-59,594,825,000 	28.9 (0.70 %)    	106,500 	3,075,225,000 	2,166,900 	62,670,050,000 	127,191,602 	27.35% 
CTG,06/06/2023	-815,500 	-23,480,885,000 	28.7 (-0.35 %)    	76,600 	2,210,805,000 	892,100 	25,691,690,000 	125,131,202 	27.40% 
CTG,05/06/2023	-614,000 	-17,694,110,000 	28.75 (0.17 %)    	203,500 	5,862,995,000 	817,500 	23,557,105,000 	124,315,702 	27.41% 
CTG,02/06/2023	-1,160,300 	-32,827,355,000 	28.65 (2.32 %)    	712,400 	20,380,405,000 	1,872,700 	53,207,760,000 	123,701,702 	27.43% 
CTG,01/06/2023	-864,100 	-24,122,590,000 	27.95 (-0.18 %)    	77,100 	2,152,610,000 	941,200 	26,275,200,000 	122,541,402 	27.45% 
CTG,31/05/2023	-298,000 	-8,325,110,000 	28 (-0.36 %)    	38,700 	1,079,670,000 	336,700 	9,404,780,000 	121,945,105 	27.46% 
CTG,30/05/2023	-278,500 	-7,800,885,000 	28.05 (0.18 %)    	204,300 	5,734,555,000 	482,800 	13,535,440,000 	121,647,105 	27.47% 
CTG,29/05/2023	-226,300 	-6,343,215,000 	28 (0.72 %)    	136,300 	3,817,005,000 	362,600 	10,160,220,000 	121,368,605 	27.47% 
CTG,26/05/2023	-143,700 	-3,960,860,000 	27.8 (0.72 %)    	76,500 	2,116,410,000 	220,200 	6,077,270,000 	121,142,305 	27.48% 
CTG,25/05/2023	-1,174,400 	-32,457,960,000 	27.6 (-0.72 %)    	641,500 	17,758,270,000 	1,815,900 	50,216,230,000 	120,998,605 	27.48% 
CTG,24/05/2023	-1,843,200 	-51,179,895,000 	27.75 (-0.54 %)    	53,900 	1,495,780,000 	1,897,100 	52,675,675,000 	119,824,205 	27.51% 
CTG,23/05/2023	-1,756,700 	-48,952,535,000 	27.9 (-0.36 %)    	30,400 	848,635,000 	1,787,100 	49,801,170,000 	117,981,005 	27.55% 
CTG,22/05/2023	-1,093,100 	-30,607,925,000 	27.95 (-0.18 %)    	293,600 	8,239,665,000 	1,386,700 	38,847,590,000 	116,224,305 	27.58% 
CTG,19/05/2023	-268,700 	-7,454,620,000 	28 (0.72 %)    	209,300 	5,840,830,000 	478,000 	13,295,450,000 	113,740,705 	27.63% 
CTG,18/05/2023	-2,159,100 	-59,915,025,000 	27.75 (0.91 %)    	644,100 	17,873,775,000 	2,803,200 	77,788,800,000 	114,503,333 	27.62% 
CTG,17/05/2023	-1,509,500 	-41,862,665,000 	27.5 (-1.79 %)    	214,200 	5,947,670,000 	1,723,700 	47,810,335,000 	112,344,233 	 
CTG,16/05/2023	-1,522,100 	-42,715,485,000 	27.95 (-0.53 %)    	104,600 	2,937,380,000 	1,626,700 	45,652,865,000 	110,834,733 	 
CTG,15/05/2023	-3,531,400 	-100,492,175,000 	28.1 (-1.06 %)    	21,000 	593,785,000 	3,552,400 	101,085,960,000 	109,312,633 	 
CTG,12/05/2023	-1,124,500 	-31,810,205,000 	28.4 (0.00 %)    	465,900 	13,189,835,000 	1,590,400 	45,000,040,000 	105,781,233 	27.80% 
CTG,11/05/2023	-158,400 	-4,481,730,000 	28.35 (0.18 %)    	573,900 	16,273,955,000 	732,300 	20,755,685,000 	102,188,233 	27.87% 
CTG,10/05/2023	-4,050,900 	-113,588,645,000 	28.25 (0.89 %)    	22,500 	631,805,000 	4,073,400 	114,220,450,000 	101,830,033 	 
CTG,09/05/2023	-1,977,000 	-55,534,695,000 	28 (0.36 %)    	243,200 	6,838,030,000 	2,220,200 	62,372,725,000 	97,779,133 	27.97% 
CTG,08/05/2023	-2,321,800 	-64,824,260,000 	27.9 (0.18 %)    	81,000 	2,262,225,000 	2,402,800 	67,086,485,000 	95,805,633 	28.01% 
CTG,05/05/2023	-2,101,100 	-58,853,110,000 	27.85 (-1.42 %)    	224,600 	6,297,155,000 	2,325,700 	65,150,265,000 	94,421,733 	28.04% 
CTG,04/05/2023	-1,083,400 	-30,718,090,000 	28.25 (-2.08 %)    	381,500 	10,828,195,000 	1,464,900 	41,546,285,000 	94,127,633 	 
CTG,28/04/2023	-46,200 	-1,323,375,000 	28.85 (1.76 %)    	532,100 	15,288,125,000 	578,300 	16,611,500,000 	93,529,033 	 
CTG,27/04/2023	289,500 	8,249,330,000 	28.35 (-0.18 %)    	611,400 	17,419,075,000 	321,900 	9,169,745,000 	93,482,833 	 
CTG,26/04/2023	-553,200 	-15,710,880,000 	28.4 (-0.35 %)    	297,600 	8,451,840,000 	850,800 	24,162,720,000 	93,772,333 	28.05% 
CTG,25/04/2023	-566,600 	-16,148,100,000 	28.5 (-1.38 %)    	81,400 	2,319,900,000 	648,000 	18,468,000,000 	93,557,033 	28.05% 
CTG,24/04/2023	-67,800 	-1,959,420,000 	28.9 (1.05 %)    	445,100 	12,863,390,000 	512,900 	14,822,810,000 	93,474,533 	28.05% 
CTG,21/04/2023	-202,800 	-5,800,080,000 	28.6 (-0.69 %)    	37,600 	1,075,360,000 	240,400 	6,875,440,000 	93,910,033 	28.05% 
CTG,20/04/2023	251,800 	7,218,930,000 	28.75 (0.17 %)    	261,400 	7,493,790,000 	9,600 	274,860,000 	93,095,680 	28.06% 
CTG,19/04/2023	-592,000 	-16,990,400,000 	28.7 (-1.37 %)    	36,400 	1,044,680,000 	628,400 	18,035,080,000 	93,347,480 	28.06% 
CTG,18/04/2023	-75,653 	-2,201,502,300 	29.1 (-0.34 %)    	157,500 	4,583,250,000 	233,153 	6,784,752,300 	93,164,180 	28.06% 
CTG,17/04/2023	89,400 	2,610,480,000 	29.2 (0.34 %)    	304,600 	8,894,320,000 	215,200 	6,283,840,000 	93,082,380 	28.06% 
CTG,14/04/2023	-184,600 	-5,371,860,000 	29.1 (-1.02 %)    	54,700 	1,591,770,000 	239,300 	6,963,630,000 	93,024,080 	28.06% 
CTG,13/04/2023	-338,199 	-9,943,050,600 	29.4 (-0.34 %)    	24,701 	726,209,400 	362,900 	10,669,260,000 	89,690,380 	28.13% 
CTG,12/04/2023	-3,372,376 	-99,485,092,000 	29.5 (-0.34 %)    	12,524 	369,458,000 	3,384,900 	99,854,550,000 	89,493,533 	28.14% 
CTG,11/04/2023	-58,132 	-1,720,707,200 	29.6 (0.68 %)    	156,916 	4,644,713,600 	215,048 	6,365,420,800 	89,454,557 	28.14% 
CTG,10/04/2023	202,100 	5,931,635,000 	29.35 (-0.51 %)    	253,100 	7,428,485,000 	51,000 	1,496,850,000 	89,326,073 	28.14% 
CTG,07/04/2023	-195,000 	-5,752,500,000 	29.5 (-0.34 %)    	90,400 	2,666,800,000 	285,400 	8,419,300,000 	89,510,276 	28.14% 
CTG,06/04/2023	-21,997 	-650,011,350 	29.55 (-1.50 %)    	46,900 	1,385,895,000 	68,897 	2,035,906,350 	89,505,776 	28.14% 
CTG,05/04/2023	1,041,700 	31,251,000,000 	30 (1.01 %)    	1,136,600 	34,098,000,000 	94,900 	2,847,000,000 	89,221,973 	28.14% 
CTG,04/04/2023	-197,303 	-5,850,033,950 	29.65 (-1.17 %)    	133,400 	3,955,310,000 	330,703 	9,805,343,950 	90,308,973 	28.12% 
CTG,03/04/2023	1,279,600 	38,324,020,000 	29.95 (2.57 %)    	1,329,200 	39,809,540,000 	49,600 	1,485,520,000 	90,294,073 	28.12% 
CTG,31/03/2023	788,700 	23,030,040,000 	29.2 (0.69 %)    	937,000 	27,360,400,000 	148,300 	4,330,360,000 	91,301,973 	28.10% 
CTG,30/03/2023	-174,600 	-5,063,400,000 	29 (0.00 %)    	146,700 	4,254,300,000 	321,300 	9,317,700,000 	91,920,473 	28.09% 
CTG,29/03/2023	315,300 	9,143,700,000 	29 (0.35 %)    	633,800 	18,380,200,000 	318,500 	9,236,500,000 	91,976,198 	28.09% 
CTG,28/03/2023	441,125 	12,748,512,500 	28.9 (0.35 %)    	532,100 	15,377,690,000 	90,975 	2,629,177,500 	90,635,054 	28.11% 
CTG,27/03/2023	352,400 	10,131,500,000 	28.75 (0.88 %)    	513,000 	14,748,750,000 	160,600 	4,617,250,000 	91,076,179 	 
CTG,24/03/2023	-830,500 	-23,616,540,000 	28.5 (-0.70 %)    	435,100 	12,465,730,000 	1,265,600 	36,082,270,000 	91,428,579 	 
CTG,23/03/2023	159,900 	4,571,415,000 	28.7 (0.70 %)    	906,000 	25,816,455,000 	746,100 	21,245,040,000 	90,598,079 	 
CTG,22/03/2023	37,800 	1,080,315,000 	28.5 (0.71 %)    	162,800 	4,639,165,000 	125,000 	3,558,850,000 	90,757,979 	 
CTG,21/03/2023	-140,900 	-16,899,150,000 	28.3 (1.07 %)    	165,800 	11,791,550,000 	306,700 	28,690,700,000 	90,795,779 	28.11% 
CTG,20/03/2023	-336,500 	-9,422,000,000 	28 (-3.45 %)    	59,700 	1,671,600,000 	396,200 	11,093,600,000 	90,840,279 	28.11% 
CTG,17/03/2023	515,700 	14,955,300,000 	29 (0.00 %)    	637,000 	18,473,000,000 	121,300 	3,517,700,000 	90,423,479 	28.12% 
CTG,16/03/2023	-285,600 	-8,268,120,000 	28.95 (-1.86 %)    	214,900 	6,221,355,000 	500,500 	14,489,475,000 	90,713,029 	28.11% 
CTG,15/03/2023	193,550 	5,709,725,000 	29.5 (1.72 %)    	541,000 	15,959,500,000 	347,450 	10,249,775,000 	90,134,047 	28.12% 
CTG,14/03/2023	-243,682 	-7,066,778,000 	29 (-1.02 %)    	550,200 	15,955,800,000 	793,882 	23,022,578,000 	90,674,747 	28.11% 
CTG,13/03/2023	954,400 	27,963,920,000 	29.3 (0.34 %)    	1,043,700 	30,580,410,000 	89,300 	2,616,490,000 	90,608,847 	 
CTG,10/03/2023	458,700 	13,394,040,000 	29.2 (-0.68 %)    	572,000 	16,702,400,000 	113,300 	3,308,360,000 	91,563,247 	28.09% 
CTG,09/03/2023	-285,200 	-8,384,880,000 	29.4 (0.00 %)    	655,700 	19,277,580,000 	940,900 	27,662,460,000 	91,746,947 	28.09% 
CTG,08/03/2023	729,500 	21,447,300,000 	29.4 (1.38 %)    	2,122,300 	62,395,620,000 	1,392,800 	40,948,320,000 	91,953,647 	28.09% 
CTG,07/03/2023	1,387,100 	40,225,900,000 	29 (2.11 %)    	1,466,100 	42,516,900,000 	79,000 	2,291,000,000 	92,603,847 	28.07% 
CTG,06/03/2023	1,005,800 	28,514,430,000 	28.35 (1.98 %)    	1,477,900 	41,898,465,000 	472,100 	13,384,035,000 	93,266,747 	28.06% 
CTG,03/03/2023	-662,400 	-18,414,720,000 	27.8 (0.00 %)    	140,800 	3,914,240,000 	803,200 	22,328,960,000 	94,115,247 	28.04% 
CTG,02/03/2023	-79,890 	-2,220,942,000 	27.8 (-1.77 %)    	560,510 	15,582,178,000 	640,400 	17,803,120,000 	93,365,947 	28.06% 
CTG,01/03/2023	-590,400 	-16,678,800,000 	28.25 (3.10 %)    	324,700 	9,172,775,000 	915,100 	25,851,575,000 	93,500,457 	28.05% 
CTG,28/02/2023	16,240 	444,976,000 	27.4 (-0.72 %)    	468,240 	12,829,776,000 	452,000 	12,384,800,000 	93,666,857 	28.05% 
CTG,27/02/2023	-111,400 	-3,069,070,000 	27.55 (-2.65 %)    	46,900 	1,292,095,000 	158,300 	4,361,165,000 	93,192,497 	28.06% 
CTG,24/02/2023	-598,200 	-16,899,150,000 	28.25 (-2.59 %)    	417,400 	11,791,550,000 	1,015,600 	28,690,700,000 	91,938,997 	28.09% 
CTG,23/02/2023	-869,388 	-25,212,252,000 	29 (0.35 %)    	72,412 	2,099,948,000 	941,800 	27,312,200,000 	91,340,797 	28.10% 
CTG,22/02/2023	-1,304,300 	-37,694,270,000 	28.9 (-3.34 %)    	163,900 	4,736,710,000 	1,468,200 	42,430,980,000 	90,622,509 	28.11% 
CTG,21/02/2023	1,300 	38,805,000 	29.85 (-2.13 %)    	792,000 	23,641,200,000 	790,700 	23,602,395,000 	90,564,909 	28.12% 
CTG,20/02/2023	459,900 	14,003,955,000 	30.45 (2.53 %)    	713,900 	21,738,255,000 	254,000 	7,734,300,000 	90,486,809 	28.12% 
CTG,17/02/2023	-573,000 	-16,989,450,000 	29.65 (-0.17 %)    	597,100 	17,704,015,000 	1,170,100 	34,693,465,000 	91,031,199 	28.11% 
CTG,16/02/2023	613,050 	18,207,585,000 	29.7 (2.77 %)    	782,560 	23,242,032,000 	169,510 	5,034,447,000 	91,060,469 	28.11% 
CTG,15/02/2023	-79,230 	-2,289,747,000 	28.9 (0.70 %)    	188,600 	5,450,540,000 	267,830 	7,740,287,000 	91,239,229 	28.10% 
CTG,14/02/2023	-192,390 	-5,521,593,000 	28.7 (-1.71 %)    	411,410 	11,807,467,000 	603,800 	17,329,060,000 	90,964,729 	28.11% 
CTG,13/02/2023	-185,200 	-5,398,580,000 	29.15 (0.17 %)    	206,900 	6,031,135,000 	392,100 	11,429,715,000 	91,172,623 	28.10% 
CTG,10/02/2023	433,312 	12,609,379,200 	29.1 (-1.02 %)    	636,828 	18,531,694,800 	203,516 	5,922,315,600 	90,296,623 	28.12% 
CTG,09/02/2023	-328,700 	-9,663,780,000 	29.4 (-1.67 %)    	754,200 	22,173,480,000 	1,082,900 	31,837,260,000 	90,674,351 	28.11% 
CTG,08/02/2023	545,312 	16,304,828,800 	29.9 (2.40 %)    	804,412 	24,051,918,800 	259,100 	7,747,090,000 	91,163,051 	28.10% 
CTG,07/02/2023	1,170,100 	34,166,920,000 	29.2 (-2.34 %)    	1,435,600 	41,919,520,000 	265,500 	7,752,600,000 	91,860,363 	28.09% 
CTG,06/02/2023	751,400 	22,466,860,000 	29.9 (2.75 %)    	858,500 	25,669,150,000 	107,100 	3,202,290,000 	93,196,563 	28.06% 
CTG,03/02/2023	897,210 	26,063,950,500 	29.05 (-0.51 %)    	996,610 	28,951,520,500 	99,400 	2,887,570,000 	93,950,163 	28.05% 
CTG,02/02/2023	339,225 	9,905,370,000 	29.2 (0.69 %)    	644,125 	18,808,450,000 	304,900 	8,903,080,000 	93,626,273 	28.05% 
CTG,01/02/2023	-1,060,300 	-30,748,700,000 	29 (-4.92 %)    	260,200 	7,545,800,000 	1,320,500 	38,294,500,000 	93,321,202 	28.06% 
CTG,31/01/2023	-257,496 	-7,853,628,000 	30.5 (2.35 %)    	491,700 	14,996,850,000 	749,196 	22,850,478,000 	93,305,502 	28.06% 
CTG,30/01/2023	-27,800 	-827,050,000 	29.75 (-2.14 %)    	248,100 	7,380,975,000 	275,900 	8,208,025,000 	92,120,702 	28.08% 
CTG,27/01/2023	-1,199,000 	-36,389,650,000 	30.35 (-2.41 %)    	448,000 	13,596,800,000 	1,647,000 	49,986,450,000 	92,006,602 	28.09% 
CTG,19/01/2023	2,310,300 	71,850,330,000 	31.1 (0.97 %)    	2,672,500 	83,114,750,000 	362,200 	11,264,420,000 	92,304,102 	28.08% 
CTG,18/01/2023	1,424,100 	43,791,075,000 	30.75 (0.49 %)    	1,574,600 	48,418,950,000 	150,500 	4,627,875,000 	94,693,102 	28.03% 
CTG,17/01/2023	877,200 	26,842,320,000 	30.6 (2.00 %)    	1,134,700 	34,721,820,000 	257,500 	7,879,500,000 	96,061,602 	28.00% 
CTG,16/01/2023	588,800 	17,664,000,000 	30 (3.09 %)    	716,900 	21,507,000,000 	128,100 	3,843,000,000 	97,080,502 	27.98% 
CTG,13/01/2023	832,700 	24,231,570,000 	29.1 (0.69 %)    	909,500 	26,466,450,000 	76,800 	2,234,880,000 	97,642,782 	27.97% 
CTG,12/01/2023	505,080 	14,596,812,000 	28.9 (-0.69 %)    	607,700 	17,562,530,000 	102,620 	2,965,718,000 	98,501,003 	27.95% 
CTG,11/01/2023	1,638,321 	47,675,141,100 	29.1 (1.75 %)    	1,663,600 	48,410,760,000 	25,279 	735,618,900 	98,441,794 	27.95% 
CTG,10/01/2023	117,591 	3,357,223,050 	28.55 (-1.89 %)    	784,500 	22,397,475,000 	666,909 	19,040,251,950 	99,729,794 	27.92% 
CTG,09/01/2023	1,625,100 	47,290,410,000 	29.1 (1.75 %)    	1,974,700 	57,463,770,000 	349,600 	10,173,360,000 	99,800,094 	27.92% 
CTG,06/01/2023	807,600 	23,097,360,000 	28.6 (0.35 %)    	1,495,800 	42,779,880,000 	688,200 	19,682,520,000 	101,721,094 	27.88% 
CTG,05/01/2023	333,600 	9,507,600,000 	28.5 (0.00 %)    	371,300 	10,582,050,000 	37,700 	1,074,450,000 	103,082,694 	27.86% 
CTG,04/01/2023	580,400 	16,541,400,000 	28.5 (1.79 %)    	714,600 	20,366,100,000 	134,200 	3,824,700,000 	102,102,094 	27.88% 
CTG,03/01/2023	-386,500 	-10,822,000,000 	28 (2.56 %)    	949,400 	26,583,200,000 	1,335,900 	37,405,200,000 	102,587,594 	 
CTG,30/12/2022	786,900 	21,443,025,000 	27.25 (0.93 %)    	868,900 	23,677,525,000 	82,000 	2,234,500,000 	103,536,994 	27.85% 
CTG,29/12/2022	809,500 	21,856,500,000 	27 (-0.74 %)    	930,600 	25,126,200,000 	121,100 	3,269,700,000 	104,319,290 	27.83% 
CTG,28/12/2022	452,896 	12,296,126,400 	27.15 (2.07 %)    	523,000 	14,199,450,000 	70,104 	1,903,323,600 	101,597,394 	27.89% 
CTG,27/12/2022	610,335 	16,234,911,000 	26.6 (1.92 %)    	1,437,000 	38,224,200,000 	826,665 	21,989,289,000 	102,050,290 	 
CTG,26/12/2022	165,889 	4,321,408,450 	26.05 (-5.96 %)    	1,011,800 	26,357,390,000 	845,911 	22,035,981,550 	102,660,625 	 
CTG,23/12/2022	872,100 	24,113,565,000 	27.65 (0.18 %)    	1,601,300 	44,275,945,000 	729,200 	20,162,380,000 	102,826,514 	27.86% 
CTG,22/12/2022	874,500 	24,136,200,000 	27.6 (0.36 %)    	1,064,900 	29,391,240,000 	190,400 	5,255,040,000 	103,698,614 	27.84% 
CTG,21/12/2022	-62,600 	-1,721,500,000 	27.5 (-1.79 %)    	906,200 	24,920,500,000 	968,800 	26,642,000,000 	104,573,114 	27.82% 
CTG,20/12/2022	2,580,519 	72,254,532,000 	28 (1.45 %)    	3,095,600 	86,676,800,000 	515,081 	14,422,268,000 	104,510,514 	27.83% 
CTG,19/12/2022	-113,890 	-3,137,669,500 	27.55 (-1.96 %)    	834,610 	22,993,505,500 	948,500 	26,131,175,000 	107,091,033 	27.77% 
CTG,16/12/2022	1,269,400 	35,606,670,000 	28.05 (-0.88 %)    	1,363,500 	38,246,175,000 	94,100 	2,639,505,000 	106,977,143 	 
CTG,15/12/2022	1,401,965 	39,605,511,250 	28.25 (1.25 %)    	1,545,165 	43,650,911,250 	143,200 	4,045,400,000 	108,246,543 	 
CTG,14/12/2022	301,500 	8,411,850,000 	27.9 (-1.06 %)    	466,700 	13,020,930,000 	165,200 	4,609,080,000 	109,648,508 	27.72% 
CTG,13/12/2022	1,124,200 	31,646,230,000 	28.15 (2.36 %)    	1,571,700 	44,243,355,000 	447,500 	12,597,125,000 	109,950,008 	27.71% 
CTG,12/12/2022	914,614 	25,106,154,300 	27.45 (-2.31 %)    	1,397,700 	38,366,865,000 	483,086 	13,260,710,700 	111,074,208 	27.69% 
CTG,09/12/2022	1,812,218 	50,832,714,900 	28.05 (0.90 %)    	2,122,100 	59,524,905,000 	309,882 	8,692,190,100 	115,086,240 	27.61% 
CTG,08/12/2022	305,200 	8,484,560,000 	27.8 (1.46 %)    	529,600 	14,722,880,000 	224,400 	6,238,320,000 	117,070,040 	27.56% 
CTG,07/12/2022	1,252,900 	34,266,815,000 	27.35 (1.30 %)    	1,342,700 	36,722,845,000 	89,800 	2,456,030,000 	114,106,240 	 
CTG,06/12/2022	1,455,200 	39,290,400,000 	27 (-5.59 %)    	2,303,600 	62,197,200,000 	848,400 	22,906,800,000 	115,359,140 	27.60% 
CTG,05/12/2022	1,512,493 	43,257,299,800 	28.6 (2.14 %)    	2,305,030 	65,923,858,000 	792,537 	22,666,558,200 	116,814,340 	27.57% 
CTG,02/12/2022	4,449,069 	124,351,478,550 	27.95 (6.68 %)    	4,507,500 	125,984,625,000 	58,431 	1,633,146,450 	118,326,833 	27.54% 
CTG,01/12/2022	-1,421,800 	-37,180,070,000 	26.15 (-4.21 %)    	770,600 	20,151,190,000 	2,192,400 	57,331,260,000 	122,775,902 	 
CTG,30/11/2022	1,325,500 	36,119,875,000 	27.25 (-0.55 %)    	1,808,800 	49,289,800,000 	483,300 	13,169,925,000 	123,823,007 	27.42% 
CTG,29/11/2022	3,201,200 	87,712,880,000 	27.4 (0.37 %)    	3,906,500 	107,038,100,000 	705,300 	19,325,220,000 	125,148,507 	27.40% 
CTG,28/11/2022	5,547,804 	151,455,049,200 	27.3 (5.81 %)    	6,012,900 	164,152,170,000 	465,096 	12,697,120,800 	128,349,707 	27.33% 
CTG,25/11/2022	5,089,195 	131,301,231,000 	25.8 (4.88 %)    	5,361,900 	138,337,020,000 	272,705 	7,035,789,000 	133,897,511 	27.21% 
CTG,24/11/2022	127,762 	3,142,945,200 	24.6 (0.82 %)    	717,252 	17,644,399,200 	589,490 	14,501,454,000 	138,334,911 	27.12% 
CTG,23/11/2022	253,150 	6,176,860,000 	24.4 (2.09 %)    	1,079,150 	26,331,260,000 	826,000 	20,154,400,000 	137,173,251 	27.15% 
